??????ID,??????????,????????,????????????,????????????????,????????????????????,????????????????????,????????????,????????????,??????????(09~18),??????????(19~08),????????????????,????????????????,????????????????????????????,??????????????????
20200715,11470,??????,399663.1612,392770.9882,5867.9806,1024.1923,429328.9159,363206.499,372362.6127,419163.5529,190197.8016,30787.9572,94524.6575,64885.1869
20200715,11500,??????,555356.9029,540586.2804,9773.4915,4997.131,583530.0254,528405.3442,532880.281,571411.6329,263078.1727,66388.9377,124122.315,72566.92
20200715,11530,??????,424349.9983,390027.5005,28010.8402,6311.6576,434927.3306,412066.1982,417592.9178,429176.4844,218689.6801,67978.1671,76457.3021,74254.2109
20200715,11545,??????,253015.3192,233641.6286,16971.0146,2402.676,281912.1328,226574.7567,278461.7593,234839.2905,173794.6355,65322.7211,47988.0249,60483.8895
20200715,11560,????????,523151.2378,482585.253,34575.7613,5990.2236,593650.6241,449455.6673,584414.5002,479391.7647,372676.0657,98905.1311,91422.3147,182348.6199
20200715,11590,??????,409534.4797,390932.4012,14461.6466,4140.4318,444087.047,369738.437,377864.4803,432155.9078,174533.9309,32699.2783,70383.3529,71451.2997
20200715,11620,??????,500833.95,476849.1702,21744.2781,2240.5017,561142.6327,432861.7601,446375.1481,539733.0942,214497.5064,32304.3545,120400.2837,61792.8682
20200715,11650,??????,630072.5186,610258.5458,15623.8728,4190.1,752477.1815,508650.0898,731655.8529,557512.9941,470695.0561,151574.9601,90424.0668,228696.0292
20200715,11680,??????,912701.8962,882847.0792,22625.3025,7229.5146,1151485.559,695860.9893,1108182.614,773072.8119,728520.9301,226099.8788,133233.5631,369187.4882
20200715,11710,??????,771776.8927,748340.5196,17169.2952,6267.0779,782675.9583,759694.4231,764400.9886,777045.3957,396220.4486,106722.4193,164954.9402,124543.0891
20200715,11740,??????,511431.6804,500212.9092,9216.9997,2001.7715,551973.8304,466965.0938,475451.257,537131.9828,232827.413,47775.8032,135847.6389,49203.9709
20200714,11000,??????,11262515.79,10767771.07,403187.277,91557.4443,11595236.85,10934827.39,11543313.03,11061946.33,6431772.686,1496589.675,2253189.022,2681993.99
20200714,11110,??????,329678.7096,310076.9842,16796.6163,2805.1091,452141.6261,230608.935,422806.0462,263159.1835,307679.8996,75481.5617,36022.9894,196175.3485
20200714,11140,????,317258.3015,291499.6208,20737.6588,5021.022,472059.2368,193844.0507,437013.4103,231718.9381,345053.7051,87845.6648,34033.77,223174.2703
20200714,11170,??????,313377.8626,288150.7237,21459.478,3767.6609,338565.6974,284201.7782,336113.1264,297138.3884,195974.2047,49118.1058,49658.1235,97197.9754
